City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Constitucion,CL,-35.3333,-72.4167,59.18,67,83,3.91,broken clouds
348,Narsaq,GL,60.9167,-46.05,27.75,63,85,5.84,overcast clouds
349,Luba,GQ,3.4568,8.5547,89.49,79,94,9.31,light rain
350,Skelleftea,SE,64.7507,20.9528,41.36,42,0,6.91,clear sky
351,Balikpapan,ID,-1.2675,116.8289,77.99,94,40,2.3,scattered clouds
352,Khuzdar,PK,27.7384,66.6434,81.27,7,0,8.21,clear sky
353,Souillac,MU,-20.5167,57.5167,79.18,78,75,12.66,light rain
354,Dutlwe,BW,-23.9833,23.9,84.02,26,62,9.8,broken clouds
355,Istok,XK,42.7808,20.4875,69.66,43,31,2.46,scattered clouds
356,Kutum,SD,14.2,24.6667,92.03,5,28,10.49,scattered clouds
357,Te Anau,NZ,-45.4167,167.7167,56.26,77,98,11.12,overcast clouds
358,Chuy,UY,-33.6971,-53.4616,69.01,55,78,10.51,broken clouds
359,Ambilobe,MG,-13.2,49.05,81.36,70,31,8.12,scattered clouds
360,Bathsheba,BB,13.2167,-59.5167,79.41,83,75,13.8,broken clouds
361,Araouane,ML,18.9048,-3.5265,99.75,7,3,9.55,clear sky
362,Callaguip,PH,18.0714,120.4867,80.37,73,80,9.53,broken clouds
363,Agen,FR,44.2,0.6333,74.55,53,0,6.91,clear sky
364,Beringovskiy,RU,63.05,179.3167,30.07,97,100,21.79,snow
365,Yar-Sale,RU,66.8333,70.8333,25.92,83,96,12.03,overcast clouds
366,Sihora,IN,23.4833,80.1167,96.13,11,27,5.77,scattered clouds
367,Masvingo,ZW,-20.0637,30.8277,74.34,66,95,6.08,light rain
368,Zyryanka,RU,65.75,150.85,8.91,95,100,5.57,overcast clouds
369,Bichura,RU,50.5881,107.6022,37.74,41,87,1.95,overcast clouds
370,Salinas,US,36.6777,-121.6555,54.21,87,100,4.61,fog
371,Jalu,LY,29.0331,21.5482,98.1,7,99,18.59,overcast clouds
372,Salamanca,ES,40.8333,-6.0,72.0,43,1,4.21,clear sky
373,Coihaique,CL,-45.5752,-72.0662,54.21,76,75,4.61,broken clouds
374,Sainte-Anne-Des-Monts,CA,49.124,-66.4924,38.35,96,100,3.27,overcast clouds
375,San Patricio,US,28.017,-97.5169,75.09,92,100,7.18,overcast clouds
376,Umm Lajj,SA,25.0213,37.2685,78.62,60,0,11.1,clear sky
377,Pulandian,CN,39.3953,121.9669,46.47,36,0,8.46,clear sky
378,Kichera,RU,55.9375,110.0997,29.89,89,100,2.98,overcast clouds
379,Nantucket,US,41.2835,-70.0995,60.03,73,100,13.02,overcast clouds
380,Lieksa,FI,63.3167,30.0167,35.04,78,96,10.96,overcast clouds
381,La Asuncion,VE,11.0333,-63.8628,89.33,58,91,16.11,overcast clouds
382,Bardiyah,LY,31.7561,25.0865,62.92,69,100,14.52,overcast clouds
383,Fortuna,US,40.5982,-124.1573,36.66,97,100,6.91,overcast clouds
384,Archidona,ES,37.0965,-4.3887,63.66,40,0,4.05,clear sky
385,Griffith,US,41.5284,-87.4237,50.31,54,75,12.66,broken clouds
386,Inirida,CO,3.8653,-67.9239,82.44,71,100,4.23,overcast clouds
387,Da Nang,VN,16.0678,108.2208,82.38,83,40,8.05,scattered clouds
388,Novoagansk,RU,61.9449,76.6625,41.23,99,100,10.85,overcast clouds
389,Kaili,ID,-3.4626,120.2147,68.72,95,98,3.53,light rain
390,Altamira,BR,-3.2033,-52.2064,81.18,84,96,4.81,overcast clouds
391,Saint-Joseph,RE,-21.3667,55.6167,77.38,81,47,15.99,light rain
392,Matara,LK,5.9485,80.5353,80.6,81,6,3.74,clear sky
393,Gigmoto,PH,13.7796,124.39,77.86,83,4,3.96,clear sky
394,Amapa,BR,1.0,-52.0,78.66,88,100,4.81,light rain
395,Velikiy Ustyug,RU,60.7644,46.3106,34.23,67,99,9.19,overcast clouds
396,Sangar,RU,63.9242,127.4739,12.85,93,99,2.39,overcast clouds
397,Pinega,RU,64.7001,43.3936,31.87,72,98,8.7,overcast clouds
398,Chernyshevskiy,RU,63.0128,112.4714,-2.74,99,11,3.38,few clouds
399,Shubarshi,KZ,48.5872,57.1869,55.08,45,4,7.43,clear sky
400,Gweta,BW,-20.1833,25.2333,81.14,47,86,9.33,overcast clouds
401,Diapaga,BF,12.0708,1.7889,103.46,19,94,7.92,overcast clouds
402,Olonets,RU,60.9847,32.9698,38.97,83,100,9.35,light rain
403,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,20.68,78,5,8.5,clear sky
404,Alugan,PH,12.2188,125.4808,78.49,83,30,3.29,scattered clouds
405,Port Keats,AU,-14.25,129.55,81.5,78,92,2.3,overcast clouds
406,Soure,BR,-0.7167,-48.5233,81.14,81,100,10.4,overcast clouds
407,Sept-Iles,CA,50.2001,-66.3821,35.06,94,100,8.01,light rain
408,Kroya,ID,-7.6331,109.2461,79.65,85,96,4.03,overcast clouds
409,Huizhou,CN,23.0833,114.4,71.64,74,76,8.57,broken clouds
410,Krasavino,RU,60.9614,46.4814,33.75,67,96,8.88,overcast clouds
411,Alpena,US,45.0617,-83.4327,44.19,46,100,16.11,overcast clouds
412,Chicama,PE,-7.8447,-79.1469,61.34,68,30,8.68,scattered clouds
413,Esfahan,IR,32.6572,51.6776,74.84,25,57,17.0,light rain
414,Jatai,BR,-17.8814,-51.7144,71.76,82,89,7.85,overcast clouds
415,Beboto,TD,8.2668,16.939,101.79,17,12,9.35,few clouds
416,Raymondville,US,26.4815,-97.7831,79.09,74,100,13.69,overcast clouds
417,Ouango,CF,4.3133,22.5552,80.19,71,85,5.5,light rain
418,Kokstad,ZA,-30.5472,29.4241,52.68,98,91,4.97,light rain
419,Soyo,AO,-6.1349,12.3689,79.05,85,100,1.25,moderate rain
420,Manbij,SY,36.5281,37.9549,66.25,34,100,5.73,overcast clouds
421,Kloulklubed,PW,7.0419,134.2556,82.51,79,100,8.28,overcast clouds
422,The Valley,AI,18.217,-63.0578,81.1,77,6,19.33,light rain
423,Kenai,US,60.5544,-151.2583,31.14,88,100,4.07,overcast clouds
424,Oistins,BB,13.0667,-59.5333,80.06,73,26,20.0,scattered clouds
425,Kosa,RU,59.9445,54.9977,28.67,98,100,5.64,light snow
426,Posadas,AR,-27.3671,-55.8961,66.27,54,0,5.93,clear sky
427,Victor Harbor,AU,-35.5667,138.6167,61.68,92,28,4.18,scattered clouds
428,Itarema,BR,-2.9248,-39.9167,85.82,67,80,6.98,broken clouds
429,Grindavik,IS,63.8424,-22.4338,46.87,100,100,31.07,light intensity drizzle
430,Baghmara,IN,23.795,86.2085,94.55,10,88,6.11,overcast clouds
431,Wilmington,US,34.2257,-77.9447,72.0,36,40,20.71,scattered clouds
432,Aklavik,CA,68.2191,-135.0107,-12.41,99,100,1.48,overcast clouds
433,Longonjo,AO,-12.9067,15.2533,72.34,79,100,2.28,moderate rain
434,San Policarpo,PH,12.1791,125.5072,78.85,82,27,3.67,scattered clouds
435,Waipawa,NZ,-41.4122,175.5153,48.04,81,11,8.57,few clouds
436,Gejiu,CN,23.306,103.1635,60.24,79,66,5.12,heavy intensity rain
437,Vredendal,ZA,-31.6683,18.5012,75.7,23,1,15.7,clear sky
438,Acari,PE,-15.4311,-74.6158,75.51,60,51,8.23,broken clouds
439,Zavetnoye,RU,47.1194,43.8903,55.63,62,99,6.53,overcast clouds
440,Fengcheng,CN,40.4536,124.0717,47.88,24,0,3.71,clear sky
441,Mizan Teferi,ET,6.9833,35.5833,69.48,83,100,1.88,light rain
442,Cairns,AU,-16.9167,145.7667,74.07,88,78,10.36,broken clouds
443,Kirya,TZ,-3.9167,37.4833,84.94,47,98,10.63,overcast clouds
444,Longyearbyen,SJ,78.2186,15.6401,30.04,69,100,4.61,overcast clouds
445,Mundargi,IN,15.2167,75.9,83.01,50,97,5.93,overcast clouds
446,Saldanha,ZA,-33.0117,17.9442,63.34,54,0,28.23,clear sky
447,Dakar,SN,14.6937,-17.4441,85.08,83,5,13.11,clear sky
448,Miraflores,MX,19.2167,-98.8083,70.03,53,73,4.27,broken clouds
449,Banda Aceh,ID,5.5577,95.3222,82.09,75,39,1.32,scattered clouds
450,Sayyan,YE,15.1718,44.3244,70.75,27,2,5.79,clear sky
451,El Sauzal,MX,31.9,-116.6833,55.42,81,81,4.7,broken clouds
452,San,ML,13.3034,-4.8956,104.68,17,75,5.88,broken clouds
453,Oktyabrskoye,RU,43.0645,44.7417,55.54,50,75,11.18,broken clouds
454,Kyzyl-Suu,KG,42.3414,78.0056,48.06,62,0,5.41,clear sky
455,San Andres,CO,12.5847,-81.7006,80.65,78,100,15.77,overcast clouds
456,Ostrovnoy,RU,68.0531,39.5131,31.01,94,96,5.26,overcast clouds
457,Ust-Nera,RU,64.5667,143.2,7.41,96,100,2.98,overcast clouds
458,Bima,ID,-8.4667,118.7167,77.32,93,100,1.63,overcast clouds
459,Clifton Springs,AU,-38.15,144.5667,64.33,67,100,0.0,overcast clouds
460,Inuvik,CA,68.3499,-133.7218,-16.19,100,99,1.9,overcast clouds
461,Hurghada,EG,27.2574,33.8129,77.81,39,0,18.3,clear sky
462,Sfantu Gheorghe,RO,45.8667,25.7833,66.85,53,6,8.5,clear sky
463,Grenaa,DK,56.4158,10.8783,44.94,81,83,7.81,broken clouds
464,Kumluca,TR,36.3703,30.2869,66.45,50,0,4.32,clear sky
465,Ndola,ZM,-12.9587,28.6366,72.95,78,95,3.89,overcast clouds
466,Bloemfontein,ZA,-29.1211,26.214,62.44,67,96,23.82,moderate rain
467,Ancud,CL,-41.8697,-73.8203,57.22,81,92,3.24,overcast clouds
468,Kaeo,NZ,-35.1,173.7833,53.56,86,100,4.92,overcast clouds
469,Trincomalee,LK,8.5711,81.2335,83.71,78,45,7.58,scattered clouds
470,Loa Janan,ID,-0.583,117.095,75.25,97,100,1.23,overcast clouds
471,Tiznit,MA,29.5833,-9.5,81.79,22,54,7.05,broken clouds
472,Samarai,PG,-10.6167,150.6667,82.22,77,69,10.11,broken clouds
473,Keningau,MY,5.3378,116.1602,71.15,98,51,1.16,broken clouds
474,Khowst,AF,33.3833,69.8833,71.96,20,0,4.7,clear sky
475,Andrews,US,32.3187,-102.5457,69.75,46,0,12.66,clear sky
476,Marinette,US,45.1,-87.6307,34.25,86,100,14.97,overcast clouds
477,Leningradskiy,RU,69.3833,178.4167,14.04,95,100,9.15,overcast clouds
478,Ilulissat,GL,69.2167,-51.1,-1.37,83,26,0.98,scattered clouds
479,Omboue,GA,-1.5746,9.2618,78.85,87,100,3.76,moderate rain
480,San Bartolome De Tirajana,ES,27.9248,-15.5733,65.32,46,20,31.07,few clouds
481,Caravelas,BR,-17.7125,-39.2481,82.35,79,54,7.58,broken clouds
482,Fairmont,US,39.4851,-80.1426,63.39,29,0,4.0,clear sky
483,Taltal,CL,-25.4,-70.4833,64.65,67,0,7.52,clear sky
484,Kirakira,SB,-10.4544,161.9205,79.41,84,53,4.21,broken clouds
485,Diamantino,BR,-14.4086,-56.4461,75.24,85,100,6.49,overcast clouds
486,Semnan,IR,35.5729,53.3971,74.35,27,63,11.16,broken clouds
487,Ovruch,UA,51.3246,28.8035,61.86,51,100,10.27,overcast clouds
488,Burnie,AU,-41.0667,145.9167,54.55,89,96,4.34,overcast clouds
489,Fort Nelson,CA,58.8053,-122.7002,15.24,90,56,1.77,broken clouds
490,Paamiut,GL,61.994,-49.6678,21.58,72,51,13.35,broken clouds
491,Pochutla,MX,15.7432,-96.4661,85.82,50,16,4.76,few clouds
492,Ketchikan,US,55.3422,-131.6461,37.38,69,0,5.75,clear sky
493,Clyde River,CA,70.4692,-68.5914,-6.18,87,11,6.62,few clouds
494,Tarko-Sale,RU,64.9225,77.785,31.35,93,100,7.63,overcast clouds
495,Orlik,RU,52.5178,99.825,20.91,75,78,3.6,broken clouds
496,Maldonado,UY,-34.6667,-54.9167,65.59,58,86,6.24,overcast clouds
497,La Cruz,MX,23.9167,-106.9,75.76,45,91,0.89,overcast clouds
498,Varzelandia,BR,-15.7014,-44.0275,84.7,52,71,4.14,broken clouds
499,Berdigestyakh,RU,62.0989,126.6992,20.43,98,97,4.65,overcast clouds
500,Luanda,AO,-8.8368,13.2343,82.4,78,75,5.75,broken clouds
501,Bela,IN,25.9333,81.9833,94.77,10,24,7.99,few clouds
502,Zhigansk,RU,66.7697,123.3711,10.9,93,66,14.65,broken clouds
503,Sivaki,RU,52.6333,126.75,31.46,98,100,9.48,light snow
504,Vung Tau,VN,10.346,107.0843,82.4,80,81,10.27,broken clouds
505,Moose Factory,CA,51.2585,-80.6094,36.84,71,41,11.61,scattered clouds
506,Nicolas Bravo,MX,18.45,-88.9167,80.08,70,80,5.06,broken clouds
507,Lac-Megantic,CA,45.5834,-70.8823,47.55,56,6,10.76,clear sky
508,Chardara,KZ,41.2547,67.9692,72.75,41,99,6.53,overcast clouds
509,Mendeleyevo,RU,56.0333,37.2167,51.58,66,20,8.95,light rain
510,Yakeshi,CN,49.2833,120.7333,40.12,51,19,16.58,few clouds
511,Ahome,MX,25.9167,-109.1833,66.15,35,99,0.87,overcast clouds
512,Novyy Oskol,RU,50.7631,37.8691,57.74,50,61,5.66,broken clouds
513,Karratha,AU,-20.7377,116.8463,84.78,72,20,2.51,moderate rain
514,Meulaboh,ID,4.1363,96.1285,79.39,86,100,1.7,overcast clouds
515,Kathmandu,NP,27.7167,85.3167,73.62,35,20,3.44,few clouds
516,Nanakuli,US,21.3906,-158.1547,73.35,75,0,5.75,clear sky
517,Vestmannaeyjar,IS,63.4427,-20.2734,47.39,93,75,26.46,broken clouds
518,Shenxian,CN,36.2411,115.6672,50.34,22,100,5.28,overcast clouds
519,Newport,GB,51.5877,-2.9984,69.67,68,5,6.46,clear sky
520,Ampanihy,MG,-24.7,44.75,82.76,57,99,11.18,light rain
521,Godda,IN,24.8333,87.2167,92.08,12,56,4.43,broken clouds
522,Serenje,ZM,-13.2325,30.2352,70.41,81,56,9.78,broken clouds
523,Vitim,RU,59.4511,112.5578,10.51,96,78,1.99,broken clouds
524,Eureka,US,40.8021,-124.1637,39.67,72,98,3.98,overcast clouds
525,Palmer,US,42.1584,-72.3287,62.49,27,20,16.11,few clouds
526,Scarborough,GB,54.2797,-0.4044,59.65,80,100,4.0,overcast clouds
527,Mae Chan,TH,20.1467,99.8526,84.24,34,48,2.04,scattered clouds
528,Marcon,FR,47.7106,0.511,73.38,63,85,6.71,overcast clouds
529,Necochea,AR,-38.5473,-58.7368,63.34,50,0,12.8,clear sky
530,Carutapera,BR,-1.195,-46.02,80.98,87,99,8.1,light rain
531,Dawson Creek,CA,55.7666,-120.2362,22.3,74,100,2.42,overcast clouds
532,El Seibo,DO,18.7641,-69.0375,84.56,49,3,15.1,clear sky
533,Flinders,AU,-34.5833,150.8552,60.19,85,100,3.0,overcast clouds
534,Mao,ES,39.8885,4.2658,63.16,51,0,14.97,clear sky
535,Calca,PE,-13.3333,-71.95,63.75,52,70,3.42,broken clouds
536,Sabla,NG,12.7525,4.7077,84.88,54,81,15.01,moderate rain
537,Elko,US,41.0002,-115.5012,39.06,80,84,10.0,broken clouds
538,Puerto Escondido,MX,15.85,-97.0667,86.83,74,0,3.44,clear sky
539,Neropolis,BR,-16.4064,-49.2186,77.88,58,18,2.28,few clouds
540,Hue,VN,16.4667,107.6,80.71,89,20,1.14,few clouds
541,Ahar,IR,38.4774,47.0699,49.01,51,6,11.27,clear sky
542,Peraiyur,IN,9.7358,77.7896,85.64,75,81,2.98,broken clouds
543,Aasiaat,GL,68.7098,-52.8699,1.78,86,54,3.31,broken clouds
544,Buchanan,LR,5.8808,-10.0467,85.57,67,92,8.97,light rain
545,Kilis,TR,36.7161,37.115,68.23,43,94,6.49,overcast clouds
546,Mtinko,TZ,-4.55,34.85,71.49,58,77,10.47,broken clouds
547,Hamilton,US,39.1834,-84.5333,63.88,36,0,14.97,clear sky
548,Warmbad,NA,-28.45,18.7333,72.48,14,32,6.55,scattered clouds
549,Hit,IQ,33.6416,42.8251,77.07,9,1,12.57,clear sky
550,Jorpeland,NO,59.0225,6.0408,53.11,68,95,5.97,overcast clouds
551,Bassano,CA,50.7834,-112.4685,18.64,80,100,2.68,overcast clouds
552,Ous,RU,60.9058,61.5186,31.69,97,100,6.58,light snow
553,Spirit River,CA,55.7833,-118.8361,25.25,61,100,5.17,overcast clouds
554,Shingu,JP,33.7333,135.9833,56.95,91,77,6.29,broken clouds
555,Malpe,IN,13.35,74.7167,83.5,76,40,5.12,scattered clouds
556,Zabol,AF,32.25,67.25,69.94,9,4,12.21,clear sky
557,Candido Mendes,BR,-1.4467,-45.7167,80.44,89,98,5.66,overcast clouds
558,Adamas,GR,36.7333,24.4333,60.19,71,33,9.42,scattered clouds
559,Murygino,RU,58.7383,49.4582,31.03,96,100,11.72,light snow
560,Mormugao,IN,15.4,73.8,83.43,74,86,8.59,overcast clouds
561,Hauterive,FR,46.0901,3.4459,72.36,48,10,7.65,clear sky
562,Bonthe,SL,7.5264,-12.505,87.08,60,56,11.39,broken clouds
563,Brae,GB,60.3964,-1.353,49.66,78,91,17.29,overcast clouds
564,Sumter,US,28.7086,-82.0831,82.98,74,65,6.69,broken clouds
565,Novosil,RU,52.9739,37.0405,52.95,57,100,6.38,overcast clouds
566,Comodoro Rivadavia,AR,-45.8667,-67.5,69.66,32,0,17.27,clear sky
567,Varna,BG,43.2167,27.9167,62.74,45,0,16.11,clear sky
568,Yinchuan,CN,38.4681,106.2731,48.87,49,100,10.45,overcast clouds
569,Najran,SA,17.4924,44.1277,90.0,7,56,12.77,broken clouds
570,Moyo,UG,3.6609,31.7247,68.25,93,98,3.4,heavy intensity rain
571,Macae,BR,-22.3708,-41.7869,75.09,58,78,20.11,broken clouds
572,Rutland,US,43.6167,-73.0162,57.25,42,0,14.0,clear sky
573,Celestun,MX,20.8667,-90.4,83.14,65,53,12.44,broken clouds
574,Viedma,AR,-40.8135,-62.9967,67.35,37,0,20.47,clear sky
575,Nechanice,CZ,50.2374,15.6328,56.21,65,23,15.99,few clouds
576,Richards Bay,ZA,-28.783,32.0377,72.23,87,26,22.12,light rain
577,Champerico,GT,14.3,-91.9167,86.54,65,54,7.94,broken clouds
578,Kupang,ID,-10.1667,123.5833,79.77,84,66,8.52,broken clouds
579,Tonj,SS,7.2737,28.6822,86.56,48,96,8.23,overcast clouds
580,Kavaratti,IN,10.5669,72.642,83.98,71,29,1.45,scattered clouds
581,Novonikolayevskiy,RU,50.9738,42.3649,55.78,52,50,1.01,scattered clouds
582,Puerto Baquerizo Moreno,EC,-0.9,-89.6,79.79,78,40,11.5,scattered clouds
583,Kangaatsiaq,GL,68.3065,-53.4641,4.21,87,100,6.31,overcast clouds
584,Suleja,NG,9.1758,7.1808,97.03,31,60,6.38,broken clouds
585,Naze,JP,28.3667,129.4833,64.56,75,99,21.03,overcast clouds
586,Atherton,GB,53.5237,-2.4935,66.88,60,83,7.0,broken clouds
587,Valente,BR,-11.4122,-39.4619,97.32,29,32,5.28,scattered clouds
588,Krasnoselkup,RU,65.7,82.4667,29.86,92,100,10.27,overcast clouds
589,Honiara,SB,-9.4333,159.95,77.04,90,100,3.2,overcast clouds
590,Gumdag,TM,39.2061,54.5906,67.69,24,100,9.84,overcast clouds
591,Nandrin,BE,50.5067,5.4191,64.11,72,40,6.91,scattered clouds
592,Gallipoli,TR,40.4103,26.6708,66.06,58,0,10.22,clear sky
593,Gallup,US,35.5281,-108.7426,48.96,23,0,4.61,clear sky
594,Noumea,NC,-22.2763,166.4572,75.0,99,72,1.5,broken clouds
595,Ossora,RU,59.2353,163.0719,17.8,88,100,5.21,overcast clouds
596,Uyemskiy,RU,64.4743,40.8524,39.25,44,40,4.47,scattered clouds
597,Poum,NC,-20.2333,164.0167,75.52,78,65,6.2,broken clouds
598,Zambezi,ZM,-13.5432,23.1047,77.67,72,94,5.19,light rain
599,Mount Pleasant,US,32.7941,-79.8626,73.99,43,0,23.02,clear sky
600,Namatanai,PG,-3.6667,152.4333,79.75,82,34,6.11,light rain
601,Lerwick,GB,60.1545,-1.1494,48.2,84,93,18.12,overcast clouds
602,Wodonga,AU,-36.1167,146.8833,59.95,100,100,0.0,overcast clouds
603,Nuevo San Juan Parangaricutiro,MX,19.4,-102.1333,62.78,48,100,0.0,overcast clouds
604,Mont-De-Marsan,FR,44.0,-0.6667,76.6,56,0,4.61,clear sky
605,Mackenzie,CA,55.2999,-123.1698,21.7,69,100,3.87,overcast clouds
606,Dustlik,UZ,40.5247,68.0358,76.17,26,29,7.49,scattered clouds
607,Ayagoz,KZ,47.9714,80.4392,49.03,22,0,11.45,clear sky
608,Tamsalu,EE,59.1586,26.1153,36.48,83,100,9.1,overcast clouds
609,Goderich,CA,43.7501,-81.7165,47.91,68,78,18.7,broken clouds
610,Anadyr,RU,64.75,177.4833,24.3,87,100,19.66,overcast clouds
611,Hovd,MN,48.0056,91.6419,33.8,35,0,6.87,clear sky
612,Cururupu,BR,-1.8283,-44.8683,82.06,82,98,5.17,overcast clouds
613,Vagamo,NO,61.8751,9.0967,42.69,76,20,1.23,few clouds
614,Sinnamary,GF,5.3833,-52.95,81.73,75,100,11.27,overcast clouds
615,Belluno,IT,46.145,12.2214,69.42,51,99,7.0,overcast clouds
616,Tura,IN,25.5198,90.2201,77.0,78,0,8.77,clear sky
617,Suluq,LY,31.6682,20.2521,80.01,17,100,38.23,overcast clouds
618,Petrozavodsk,RU,61.7849,34.3469,42.26,60,75,11.18,broken clouds
619,Saint-Pierre,RE,-21.3393,55.4781,78.48,72,75,20.71,broken clouds
620,Bilibino,RU,68.0546,166.4372,4.84,94,21,4.99,few clouds
621,Aketi,CD,2.7388,23.7833,82.06,58,100,3.6,overcast clouds
622,Saravan,AM,39.7196,45.6483,44.64,56,5,2.06,clear sky
623,Arua,UG,3.0201,30.9111,70.14,85,96,5.66,moderate rain
624,Liusha,CN,27.2098,108.59,43.27,95,100,5.73,overcast clouds
625,Guaiba,BR,-30.1139,-51.325,64.29,85,75,9.22,broken clouds
626,Praya,CV,14.9215,-23.5087,79.34,50,20,19.57,few clouds
627,Severnyy,RU,50.677,36.5532,60.84,31,0,6.71,clear sky
628,Antalaha,MG,-14.9003,50.2788,79.5,82,99,9.73,light rain
629,Yenagoa,NG,4.9247,6.2642,90.16,54,100,8.23,overcast clouds
630,Yunhe,CN,34.0833,119.7167,49.48,43,100,9.82,overcast clouds
631,Mandalgovi,MN,45.7625,106.2708,32.2,39,78,2.08,broken clouds
632,Fukue,JP,32.6881,128.8419,56.28,68,92,24.34,overcast clouds
633,Mitu,CO,1.1983,-70.1733,78.26,78,97,2.75,overcast clouds
634,Tidman,PH,8.2986,126.3389,76.41,86,63,0.63,heavy intensity rain
635,Metro,ID,-5.1131,105.3067,75.96,89,100,1.9,overcast clouds
636,Lulindi,TZ,-10.8167,39.1333,74.01,94,61,4.56,light rain
637,Palu,ID,-0.8917,119.8707,76.33,93,100,1.79,overcast clouds
638,Vanderhoof,CA,54.0166,-124.0198,23.76,64,100,3.38,overcast clouds
639,Dzhebariki-Khaya,RU,62.2167,135.8,1.65,98,34,2.44,scattered clouds
640,Bundaberg,AU,-24.85,152.35,65.21,91,40,5.75,scattered clouds
641,Jumla,NP,29.2747,82.1838,50.9,50,68,6.11,broken clouds
642,Hobyo,SO,5.3505,48.5268,84.07,65,86,10.98,overcast clouds
643,Penzance,GB,50.1186,-5.5371,56.52,88,20,9.22,few clouds
644,San Ramon,US,37.7799,-121.978,50.58,86,100,4.61,overcast clouds
645,Henties Bay,NA,-22.116,14.2845,62.24,77,3,13.49,clear sky
646,Misratah,LY,32.3754,15.0925,70.23,59,0,10.45,clear sky
647,Pangnirtung,CA,66.1451,-65.7125,3.7,84,13,3.76,few clouds
648,Syamzha,RU,60.0158,41.0614,38.08,77,77,3.65,broken clouds
649,Moa,CU,20.6569,-74.9403,82.54,68,42,12.86,scattered clouds
650,Mata,PT,40.683,-7.4592,77.59,38,38,2.08,scattered clouds
651,Otane,NZ,-39.8833,176.6333,46.0,91,4,2.06,clear sky
652,Ust-Charyshskaya Pristan,RU,52.3934,83.6635,53.44,36,7,4.79,clear sky
653,San Quintin,MX,30.4833,-115.95,59.02,76,96,13.22,overcast clouds
654,Sao Luis De Montes Belos,BR,-16.525,-50.3722,82.0,58,28,5.7,scattered clouds
655,Phalaborwa,ZA,-23.943,31.1411,90.99,29,72,4.65,broken clouds
656,Thinadhoo,MV,0.5333,72.9333,84.24,64,11,0.56,few clouds
657,Popondetta,PG,-8.7537,148.2534,73.72,93,60,2.98,broken clouds
658,Wanaka,NZ,-44.7,169.15,51.8,84,100,8.16,overcast clouds
659,Great Falls,US,47.5002,-111.3008,19.17,85,100,6.91,mist
660,Staryy Nadym,RU,65.6118,72.6842,27.64,86,100,9.01,overcast clouds
661,Awash,ET,8.9833,40.1667,87.96,39,95,19.13,overcast clouds
662,Port Hardy,CA,50.6996,-127.4199,37.22,65,68,3.49,broken clouds
663,Amaga,CO,6.04,-75.7031,80.37,66,86,2.59,overcast clouds
664,Porto Nacional,BR,-10.7081,-48.4172,86.0,62,85,2.95,overcast clouds
665,Dharchula,IN,29.85,80.5333,66.04,33,87,7.02,overcast clouds
666,Hirara,JP,24.8,125.2833,71.85,79,100,27.11,overcast clouds
667,Hampton,US,37.0299,-76.3452,68.02,38,75,13.8,broken clouds
668,Fairbanks,US,64.8378,-147.7164,25.14,50,0,13.8,clear sky
669,Mayo,US,38.8876,-76.5119,68.67,25,0,5.01,clear sky
670,Homer,US,59.6425,-151.5483,39.07,65,100,17.0,overcast clouds
671,Shache,CN,38.4167,77.2406,69.28,18,1,6.73,clear sky
672,Byron Bay,AU,-28.65,153.6167,62.94,73,15,10.09,few clouds
673,Ponoka,CA,52.6768,-113.5815,21.83,84,100,6.8,light snow
674,Quelimane,MZ,-17.8786,36.8883,80.08,87,13,7.38,few clouds
675,Uyuni,BO,-20.4597,-66.825,52.59,15,0,20.51,clear sky
676,Koumac,NC,-20.5667,164.2833,73.11,87,88,1.99,overcast clouds
677,Sabzevar,IR,36.2126,57.6819,78.78,19,100,5.23,overcast clouds
678,Forbes,AU,-33.3833,148.0167,58.91,60,89,4.5,overcast clouds
679,Srednekolymsk,RU,67.45,153.6833,10.89,97,100,3.13,overcast clouds
680,Samarkand,UZ,39.6542,66.9597,72.82,40,7,9.22,clear sky
681,Santa Maria,BR,-29.6842,-53.8069,64.11,56,0,5.3,clear sky
682,Naron,ES,43.5167,-8.1528,68.56,66,4,6.53,clear sky
683,Christchurch,NZ,-43.5333,172.6333,54.91,91,19,4.61,fog
684,Mogadishu,SO,2.0371,45.3438,83.3,74,97,14.52,overcast clouds
685,Kidal,ML,18.4411,1.4078,101.37,6,66,18.43,broken clouds
686,Margosatubig,PH,7.5777,123.1658,78.04,86,43,2.48,scattered clouds
687,Half Moon Bay,US,37.4636,-122.4286,52.83,84,0,9.22,clear sky
688,Marovoay,MG,-16.1,46.6333,84.07,64,8,7.81,clear sky
689,Taiyuan,CN,37.8694,112.5603,46.26,39,0,2.24,clear sky
690,Skibbereen,IE,51.55,-9.2667,54.1,73,2,9.69,clear sky
